Run,Time,Completed,Visited,Terminal,Loops,Branching Factor,Branching @ 0,Branching @ 1,Branching @ 2,A Power,B Power,C Power,A-X Position,A-Y Position,A-Z Position,B-X Position,B-Y Position,B-Z Position,C-X Position,C-Y Position,C-Z Position,Terminal,Depth,Step,Estimated Path Length,Estimated Path Nodes
211,0.0028829574585,True,1,1,0,0.0,0.0,0.0,0.0,0.130132916249,0.595267085622,0.274599998129,-0.322210690995,0.185929353167,0.852570025617,-0.0318272000759,-0.602592485364,0.274579907938,0.135466082215,0.937109517534,-0.640100145421,A B C,0,0,1,A B C
212,0.0031909942627,True,1,1,0,0.0,0.0,0.0,0.0,0.381611703528,0.081370058061,0.537018238411,-0.733293096266,-0.373393617477,-0.172559879106,0.493051108893,0.180573005231,-0.21750291871,0.537572377528,0.0644545719258,0.603792319585,A B C,0,0,1,A B C
213,0.00286102294922,True,1,1,0,0.0,0.0,0.0,0.0,0.370001863901,0.256728688945,0.373269447154,-0.947291672935,0.798427079694,-0.852084491058,-0.543339257686,-0.651438881154,0.104020907012,0.721330336713,-0.252951139442,0.0624775340268,A B C,0,0,1,A B C
214,0.0029079914093,True,1,1,0,0.0,0.0,0.0,0.0,0.272304801406,0.271494542952,0.456200655642,-0.975997162876,0.658526581074,0.0502155960704,0.257819188645,0.712128690757,-0.986916131518,-0.502766959436,-0.490570062501,0.627878065979,A B C,0,0,1,A B C
215,0.0039279460907,True,2,1,0,0.5,1.0,0.0,0.0,0.253860979232,0.42292068512,0.323218335648,0.416602918348,0.302522508694,-0.550129454664,0.402874836405,0.648226582246,0.00162565136686,0.446510924885,-0.806695223105,0.51279668012,AB C,1,1,2,A B C,AB C
216,0.00387811660767,True,2,1,0,0.5,1.0,0.0,0.0,0.798449050125,0.164103956869,0.037446993006,0.350557821092,-0.468646958087,0.340632893206,-0.68557656389,-0.170335201309,0.955743341411,0.195592315763,-0.766090186245,0.0400628172527,AC B,1,1,2,A B C,AC B
217,0.00287508964539,True,1,1,0,0.0,0.0,0.0,0.0,0.0589023738324,0.0543532996907,0.886744326477,-0.192037559236,-0.248789388853,0.814101645808,-0.531987127444,-0.676078408855,-0.0362207764965,0.298142088183,-0.950864462278,0.0577177057462,A B C,0,0,1,A B C
218,0.00288391113281,True,1,1,0,0.0,0.0,0.0,0.0,0.65190957952,0.286508284458,0.061582136022,-0.19754803292,0.928227050966,0.874278536308,-0.603999878703,0.548532269314,-0.510469530318,0.153569489488,-0.771949963877,-0.12271966632,A B C,0,0,1,A B C
219,0.00391697883606,True,2,1,0,0.5,1.0,0.0,0.0,0.131954296785,0.547990051445,0.32005565177,0.321988525289,-0.811922466468,-0.614904407196,-0.0367955448112,-0.606489132343,-0.280111656034,0.79192909375,0.0520908231102,0.436100595215,AB C,1,1,2,A B C,AB C
220,0.013946056366,True,2,1,0,0.5,1.0,0.0,0.0,0.198535702682,0.678752909747,0.122711387572,0.0134057250878,-0.34167137118,0.412616377968,0.87474083276,0.456698024582,-0.837966323202,0.366031439356,0.646988279984,-0.673998483157,A BC,1,1,2,A B C,A BC
221,0.00393486022949,True,2,1,0,0.5,1.0,0.0,0.0,0.295995283258,0.287000660298,0.417004056445,0.274620915706,-0.288622167233,0.47036372314,-0.182408980349,0.440493984825,0.409496043003,-0.210637055328,-0.334975951713,-0.729410927272,AB C,1,1,2,A B C,AB C
222,0.00288987159729,True,1,1,0,0.0,0.0,0.0,0.0,0.0566932182594,0.340774744704,0.602532037036,-0.925436199806,-0.895229350282,0.593187604965,0.890463744461,-0.572095998508,-0.721562643948,0.0517036066953,-0.906835665599,0.640296417872,A B C,0,0,1,A B C
223,0.00288820266724,True,1,1,0,0.0,0.0,0.0,0.0,0.525113471894,0.282961154045,0.191925374061,-0.806025712937,-0.0456664254875,-0.453434132283,0.713246259869,-0.644897665102,0.0391140187641,0.793676319264,-0.750152007956,0.937871934407,A B C,0,0,1,A B C
224,0.00287699699402,True,1,1,0,0.0,0.0,0.0,0.0,0.335317349354,0.419154823126,0.24552782752,-0.574975835071,0.117388829347,0.509655417397,0.76100409446,-0.309367145854,-0.790923589969,0.690314079729,-0.444394626104,0.193165654975,A B C,0,0,1,A B C
225,0.00391507148743,True,2,1,0,0.5,1.0,0.0,0.0,0.278939915533,0.352187696621,0.368872387846,-0.328261359537,0.53523767488,-0.547697119746,-0.73382007729,-0.166559588903,-0.336343905149,-0.849787001558,0.473656812871,0.733055477944,AB C,1,1,2,A B C,AB C
226,0.00288701057434,True,1,1,0,0.0,0.0,0.0,0.0,0.692566281606,0.107081577244,0.20035214115,0.460308469941,0.558333839344,0.165761519859,0.55311355967,-0.499584651668,-0.696867444857,-0.673039550775,-0.104986434097,0.558730148699,A B C,0,0,1,A B C
227,0.00293207168579,True,1,1,0,0.0,0.0,0.0,0.0,0.0623474653905,0.329499129476,0.608153405134,0.521134861547,-0.141914600046,-0.0136089416865,-0.0189683800487,0.542101768909,-0.109675845882,-0.718301902384,-0.103644436509,-0.928936555561,A B C,0,0,1,A B C
228,0.00286889076233,True,1,1,0,0.0,0.0,0.0,0.0,0.45043165226,0.347369891255,0.202198456485,-0.0988642144577,-0.999702039237,0.911378934292,-0.809959178009,-0.537302094548,-0.241522254715,-0.44843329,0.544971339948,0.0646499540229,A B C,0,0,1,A B C
229,0.00287818908691,True,1,1,0,0.0,0.0,0.0,0.0,0.163839564831,0.58122421309,0.254936222079,-0.747646189973,0.761250015933,0.873873968758,-0.86062997469,-0.457375368341,0.724271426495,0.146522689294,0.4183925776,-0.700843626369,A B C,0,0,1,A B C
230,0.00286912918091,True,1,1,0,0.0,0.0,0.0,0.0,0.32714853311,0.291616280171,0.381235186719,0.225484457261,-0.0349109656838,0.365819166772,-0.525938479495,-0.610626080368,-0.545649303696,0.2854558996,0.475919247837,-0.463534328068,A B C,0,0,1,A B C
231,0.0029149055481,True,1,1,0,0.0,0.0,0.0,0.0,0.369186060971,0.34477631918,0.286037619849,0.146108799878,-0.836084565071,0.800469313968,0.270531009167,-0.38628294033,-0.0850964140129,0.0626243587893,0.884745476293,-0.845354633493,A B C,0,0,1,A B C
232,0.00288486480713,True,1,1,0,0.0,0.0,0.0,0.0,0.201239457385,0.40906613595,0.389694406664,-0.867004085978,-0.274507561327,0.719419318066,0.0548242012103,0.0938754155156,0.753042646485,0.397795375165,-0.773623338843,-0.38420758895,A B C,0,0,1,A B C
233,0.0039689540863,True,2,1,0,0.5,1.0,0.0,0.0,0.382210502466,0.470296852953,0.147492644581,-0.153527851036,0.733951412312,0.726095808909,0.528172135802,0.239228874544,0.548349237305,-0.6102251272,-0.293405775862,0.424623575499,AB C,1,1,2,A B C,AB C
234,0.00398707389832,True,2,1,0,0.5,1.0,0.0,0.0,0.328182367011,0.0468302729404,0.624987360048,0.287043039239,0.270219604196,0.768807228941,0.4573694976,0.217226827688,0.863756586975,-0.510009945511,-0.688438605835,0.265671541703,AB C,1,1,2,A B C,AB C
235,0.00305914878845,True,1,1,0,0.0,0.0,0.0,0.0,0.434786408771,0.441502552778,0.123711038451,0.161431792357,0.193285926131,0.186195108593,0.459555351544,-0.317668713247,0.928730818959,-0.657194963758,0.94323454315,0.358535343459,A B C,0,0,1,A B C
236,0.00286507606506,True,1,1,0,0.0,0.0,0.0,0.0,0.474045044382,0.158674360696,0.367280594922,0.505415053618,0.885900764025,-0.425414715145,0.469739751623,-0.140201031563,-0.464447274942,-0.245441238566,-0.254453818964,-0.0453080947309,A B C,0,0,1,A B C
237,0.00391221046448,True,2,1,0,0.5,1.0,0.0,0.0,0.127122091133,0.547604924131,0.325272984736,0.651478803577,0.325417321047,0.884711297212,-0.747446269684,0.290350161641,-0.633446906719,-0.567625529573,0.603679760588,-0.558194405023,A BC,1,1,2,A B C,A BC
238,0.00399899482727,True,2,1,0,0.5,1.0,0.0,0.0,0.20260550158,0.318237564716,0.479156933704,0.854511392694,-0.634431648356,0.366629296842,0.792085241699,-0.249602245939,0.543976844375,-0.163600666832,0.335365240454,-0.414198210662,AB C,1,1,2,A B C,AB C
239,0.00292086601257,True,1,1,0,0.0,0.0,0.0,0.0,0.285871485592,0.21140217006,0.502726344348,-0.923731935501,0.736557133201,0.122051362188,-0.0154223039865,0.541341601423,0.835305570379,-0.743945681735,-0.23699899981,-0.620598132455,A B C,0,0,1,A B C
240,0.0128910541534,True,1,1,0,0.0,0.0,0.0,0.0,0.453225360998,0.0482839154064,0.498490723595,0.608793484679,0.732488323944,-0.940494523503,0.458614192383,0.277449090584,-0.0943672762379,-0.897187232558,-0.169246360339,-0.671310311645,A B C,0,0,1,A B C
241,0.00287699699402,True,1,1,0,0.0,0.0,0.0,0.0,0.39928630823,0.482772268562,0.117941423208,0.94761311613,-0.434098706684,-0.150129863771,0.878212382812,0.716071168012,0.301977796393,-0.139134053821,0.59106879273,0.258975678427,A B C,0,0,1,A B C
242,0.00285887718201,True,1,1,0,0.0,0.0,0.0,0.0,0.665477142049,0.0237950233734,0.310727834577,0.476395589234,0.651120090008,0.146621782305,0.272227652303,0.279503921163,-0.64843258813,-0.546962769375,-0.0743721303469,-0.351256515429,A B C,0,0,1,A B C
243,0.0128920078278,True,1,1,0,0.0,0.0,0.0,0.0,0.510402111281,0.00739993187212,0.482197956847,-0.010610016568,-0.335562788513,-0.667380175593,-0.828098791247,0.895027954607,0.884866850656,0.204356760143,0.806461503109,-0.814744492269,A B C,0,0,1,A B C
244,0.00287795066833,True,1,1,0,0.0,0.0,0.0,0.0,0.0766838634128,0.390017317431,0.533298819156,0.0432791460307,0.980766742169,-0.160376953874,0.677643325389,0.0357208202285,0.278449895829,0.898588665225,0.754157157912,-0.401138155663,A B C,0,0,1,A B C
245,0.00291395187378,True,1,1,0,0.0,0.0,0.0,0.0,0.241462594145,0.288600789355,0.4699366165,0.580672876591,-0.898129966207,-0.892742367269,-0.953937492546,0.111820776909,0.741636978916,0.314158523425,-0.116809927286,-0.879988597368,A B C,0,0,1,A B C
246,0.00394582748413,True,2,1,0,0.5,1.0,0.0,0.0,0.389628609482,0.305895437898,0.30447595262,-0.253331973939,0.366645235156,-0.106149897634,0.16373171271,-0.0217264741101,-0.960777990696,-0.766235821042,0.876795108578,0.273072986562,AC B,1,1,2,A B C,AC B
247,0.00397205352783,True,2,1,0,0.5,1.0,0.0,0.0,0.292254051087,0.463492089426,0.244253859487,-0.784076729793,0.718692297614,-0.301914788954,-0.565209517184,0.304160846468,-0.368013633942,0.140976908105,0.491105598421,-0.785573940481,AB C,1,1,2,A B C,AB C
248,0.00289106369019,True,1,1,0,0.0,0.0,0.0,0.0,0.55082783451,0.196186944848,0.252985220642,0.565584642144,-0.851724398125,0.702223949902,-0.310199106846,-0.342978932292,-0.563968193758,-0.782058927205,-0.128974972923,0.333345309064,A B C,0,0,1,A B C
249,0.00289988517761,True,1,1,0,0.0,0.0,0.0,0.0,0.236979963374,0.44384910084,0.319170935786,-0.682478330927,-0.331568615527,-0.659031505579,0.32560773057,-0.953243523395,0.74226316538,0.051162173568,0.928227576211,0.235240855843,A B C,0,0,1,A B C
250,0.0028760433197,True,1,1,0,0.0,0.0,0.0,0.0,0.260639488973,0.376266082404,0.363094428623,-0.366771217725,0.958725587502,0.15922070233,-0.754902122625,-0.667124624926,0.801484930177,0.463479864153,0.567135152601,0.468360201368,A B C,0,0,1,A B C
251,0.00392317771912,True,2,1,0,0.5,1.0,0.0,0.0,0.409349117541,0.495719721062,0.0949311613966,0.371953611287,-0.474621998076,0.240706703726,-0.295141128652,0.0647071238688,0.247712953811,0.308665408337,0.415236648293,-0.425804836631,AB C,1,1,2,A B C,AB C
252,0.00427293777466,True,5,1,0,1.8,3.0,2.0,0.0,0.399645209084,0.442629808277,0.157724982639,-0.973948832678,0.418931853105,0.750250287832,-0.782564950698,0.4157255995,0.594150752935,-0.592219888326,0.688184218748,0.374046926035,ABC,2,4,3,A B C,AB C,ABC
253,0.00330090522766,True,1,1,0,0.0,0.0,0.0,0.0,0.0589344361221,0.570720903439,0.370344660438,0.0550393228299,0.275391650607,-0.307758353184,0.522090908957,-0.677292686382,0.836908913874,-0.769850791021,-0.724832702227,-0.390346609853,A B C,0,0,1,A B C
254,0.00288701057434,True,1,1,0,0.0,0.0,0.0,0.0,0.112163117452,0.456766514274,0.431070368274,-0.607763862643,0.72663314088,-0.882054490626,0.469534245582,-0.472100484761,-0.275128997025,-0.813310818309,-0.910341461187,0.151690763718,A B C,0,0,1,A B C
255,0.00446510314941,True,2,1,0,0.5,1.0,0.0,0.0,0.286039605572,0.272079720198,0.44188067423,0.455204158291,-0.0065699952949,0.720342809562,0.137104700658,-0.267412524572,0.313376961504,-0.727444725712,0.903976295397,-0.624836051039,AB C,1,1,2,A B C,AB C
256,0.00399708747864,True,2,1,0,0.5,1.0,0.0,0.0,0.361295627961,0.307397584447,0.331306787592,-0.927888985389,-0.360105622483,0.465500817837,-0.38144495188,0.451590431154,0.598623051638,-0.853594332013,0.741240129275,0.012301560484,A BC,1,1,2,A B C,A BC
257,0.00393104553223,True,2,1,0,0.5,1.0,0.0,0.0,0.356821019331,0.333837684411,0.309341296258,0.59076861007,-0.643383465956,0.307782502727,-0.310758907091,0.491847712976,-0.350478750837,0.106518704086,0.844804964069,-0.562482463724,A BC,1,1,2,A B C,A BC
258,0.00290298461914,True,1,1,0,0.0,0.0,0.0,0.0,0.2784344555,0.445755840064,0.275809704437,0.967682305898,0.446402403856,0.219268005565,0.137885041498,-0.198957292878,0.518309637372,-0.454155260156,0.983853187114,0.78692454825,A B C,0,0,1,A B C
259,0.00288891792297,True,1,1,0,0.0,0.0,0.0,0.0,0.539384552385,0.354171604927,0.106443842688,0.228233965423,0.943299468319,-0.550461840147,-0.669494312447,-0.0102660214373,0.97320562571,0.115022085977,0.909474897212,0.653251888466,A B C,0,0,1,A B C
260,0.00391101837158,True,2,1,0,0.5,1.0,0.0,0.0,0.354589660994,0.357492556874,0.287917782132,0.655178621446,-0.0716487954195,-0.633136202813,-0.0900134664361,0.119189560495,0.975686524464,-0.539535627505,0.351417319803,0.913851754581,A BC,1,1,2,A B C,A BC
261,0.00394797325134,True,2,1,0,0.5,1.0,0.0,0.0,0.321773392492,0.490763025582,0.187463581926,0.00995723120815,0.409098046774,-0.0240205276142,-0.162988630861,0.422795602142,0.675828316402,-0.687576114016,-0.483491221734,0.798212016948,AB C,1,1,2,A B C,AB C
262,0.00290894508362,True,1,1,0,0.0,0.0,0.0,0.0,0.338165521795,0.590518939225,0.0713155389795,0.906203861519,0.0898098357835,-0.95924146419,0.585907921272,-0.502741645563,0.0351849662756,0.533422145827,-0.158086649928,0.643691190963,A B C,0,0,1,A B C
263,0.00306916236877,True,1,1,0,0.0,0.0,0.0,0.0,0.450991688727,0.194410486244,0.354597825029,0.977659807951,-0.677934092767,0.545860202315,-0.321646540542,-0.527542516726,-0.321233453623,0.131084799515,-0.907701096347,0.470701298323,A B C,0,0,1,A B C
264,0.00287199020386,True,1,1,0,0.0,0.0,0.0,0.0,0.19723057188,0.391567011946,0.411202416174,-0.81683388741,-0.926281270626,0.993018074335,-0.100275208224,0.832270392261,0.0719442709776,0.413312890907,-0.681969036757,0.866009062377,A B C,0,0,1,A B C
265,0.00290894508362,True,1,1,0,0.0,0.0,0.0,0.0,0.618298576573,0.00486297437737,0.376838449049,-0.773800657819,-0.0336799755541,0.853805877015,0.757894933698,0.863276321656,-0.929358264173,0.767503848483,0.860495950163,0.599657912094,A B C,0,0,1,A B C
266,0.00287699699402,True,1,1,0,0.0,0.0,0.0,0.0,0.517047034154,0.355192668105,0.127760297742,0.241804438354,0.784152269603,-0.849527641783,0.505988936821,-0.537691023901,-0.513154157237,-0.92613862184,-0.537934255544,-0.80864622421,A B C,0,0,1,A B C
267,0.00306010246277,True,1,1,0,0.0,0.0,0.0,0.0,0.579426493573,0.173404070838,0.247169435589,0.0205599626913,0.602473727844,0.268875370818,0.441149958859,0.0129575261508,0.165497448331,-0.634607384952,-0.247722509667,-0.256711423237,A B C,0,0,1,A B C
268,0.0039210319519,True,2,1,0,0.5,1.0,0.0,0.0,0.541204441099,0.115495803737,0.343299755164,0.320818380861,0.60502275374,0.344047644251,-0.0730764334563,-0.847183893799,-0.91500688976,0.160192866838,0.0807169054847,0.519789831508,AC B,1,1,2,A B C,AC B
269,0.00300216674805,True,1,1,0,0.0,0.0,0.0,0.0,0.631758952049,0.17198053167,0.196260516281,-0.841052018186,0.483851278264,-0.889068426102,0.21248098882,0.312142383581,0.983021037754,0.260145219839,0.918471570903,0.264628184368,A B C,0,0,1,A B C
270,0.00392699241638,True,2,1,0,0.5,1.0,0.0,0.0,0.469641786891,0.463086397823,0.0672718152854,0.19681977138,0.00851600400498,-0.1652005108,0.268468613435,0.162106526447,-0.812482713187,0.540700914124,-0.785241420524,-0.811355814414,AB C,1,1,2,A B C,AB C
271,0.00292778015137,True,1,1,0,0.0,0.0,0.0,0.0,0.276860211265,0.230473924094,0.492665864641,-0.822657160264,0.0567757595402,0.866974169442,0.545546719682,-0.855813832557,-0.73439619039,0.316921035577,0.370641791061,-0.920190230067,A B C,0,0,1,A B C
272,0.00315022468567,True,1,1,0,0.0,0.0,0.0,0.0,0.282392500367,0.258043558221,0.459563941412,-0.506640069831,0.533526131791,-0.492245485908,-0.591793702681,0.927090494275,0.607386020336,0.258276343959,0.917875648567,-0.576922515163,A B C,0,0,1,A B C
273,0.0132019519806,True,1,1,0,0.0,0.0,0.0,0.0,0.766508526216,0.157233040863,0.0762584329207,-0.633440474587,-0.846545765087,0.202863236037,-0.116912251325,0.883403339947,-0.594339057123,-0.671469853,-0.166534266726,-0.378923769689,A B C,0,0,1,A B C
274,0.00424981117249,True,5,1,0,1.8,3.0,2.0,0.0,0.0134711861083,0.537719872376,0.448808941515,-0.136171799176,0.316595993029,0.208015513135,0.363396544337,0.569370092129,-0.00992888063685,-0.0548520224137,0.0258690450062,0.108372094336,ABC,2,4,3,A B C,A BC,ABC
275,0.00292706489563,True,1,1,0,0.0,0.0,0.0,0.0,0.0118396104488,0.51327926053,0.474881129021,0.305022902293,0.413156819855,-0.179495129033,0.102359190758,-0.226922206363,-0.231211393351,0.991817394226,0.916177675908,0.202914440673,A B C,0,0,1,A B C
276,0.00314712524414,True,1,1,0,0.0,0.0,0.0,0.0,0.450199644426,0.0386835064147,0.51111684916,-0.820105759587,-0.442414084992,-0.793558158389,-0.504926190427,-0.93019354639,-0.152140396949,0.330345605827,-0.359632421545,-0.0932817138024,A B C,0,0,1,A B C
277,0.00642991065979,True,2,1,0,0.5,1.0,0.0,0.0,0.359085336659,0.462679310649,0.178235352692,0.345142541963,0.121007756177,-0.67623466015,-0.217273144994,-0.0583549308517,-0.478738282868,-0.192650673648,-0.937380427722,0.15227412911,AB C,1,1,2,A B C,AB C
278,0.00397300720215,True,2,1,0,0.5,1.0,0.0,0.0,0.224756320893,0.483012799711,0.292230879396,-0.707096497551,-0.858613153172,0.438875666759,-0.616419353225,0.903225363955,0.558009212237,-0.128838009992,-0.289853971479,0.288620289438,AC B,1,1,2,A B C,AC B
279,0.00288891792297,True,1,1,0,0.0,0.0,0.0,0.0,0.134934873694,0.5169880012,0.348077125106,-0.798814088151,0.105629537499,-0.867251002753,-0.962854434011,0.375041125339,0.15672137252,0.126571613328,0.211204491091,-0.550710667784,A B C,0,0,1,A B C
280,0.0141890048981,True,2,1,0,0.5,1.0,0.0,0.0,0.159064052659,0.393812399409,0.447123547932,-0.101482247761,-0.156006937462,-0.307348300891,-0.977835731202,-0.290681000558,0.425695456573,0.0500123885639,-0.00444182550448,-0.813287562871,AC B,1,1,2,A B C,AC B
281,0.00393605232239,True,2,1,0,0.5,1.0,0.0,0.0,0.343656530014,0.41045391511,0.245889554876,0.688971106174,0.729055598295,-0.306091995415,-0.411377766964,0.928173732689,-0.781885166801,0.802666203796,-0.0385106305314,-0.589276266577,AC B,1,1,2,A B C,AC B
282,0.0039210319519,True,2,1,0,0.5,1.0,0.0,0.0,0.438179033817,0.386350381676,0.175470584507,0.35995308265,-0.655945331036,-0.0526318517959,0.177334687078,-0.275640385003,0.681884596816,0.521846767145,0.885590280207,-0.243454252055,AB C,1,1,2,A B C,AB C
283,0.00418305397034,True,4,1,0,1.25,2.0,1.5,0.0,0.472579074965,0.473945328381,0.0534755966535,-0.159740157669,-0.0743924099582,-0.959224424295,-0.41078285924,0.262442203812,-0.445032559257,-0.908477414012,0.19134189879,-0.598664179425,ABC,2,3,3,A B C,AB C,ABC
284,0.00412201881409,True,3,1,0,1.0,2.0,0.0,0.0,0.385485230864,0.394218597595,0.220296171541,0.370526752296,-0.372907163696,0.551721609844,0.386917612355,-0.920111301341,0.257863111279,0.93249544907,-0.036152573408,0.981090156738,AB C,1,2,2,A B C,AB C
285,0.00394892692566,True,2,1,0,0.5,1.0,0.0,0.0,0.342568570949,0.495112457082,0.16231897197,-0.131040561687,-0.621166517786,0.97688050657,0.946228034414,0.741077999127,-0.457533013566,0.386434359059,0.842932238163,-0.0260467679901,A BC,1,1,2,A B C,A BC
286,0.00286793708801,True,1,1,0,0.0,0.0,0.0,0.0,0.401155401323,0.144898154455,0.453946444222,-0.260707532264,0.541809437425,0.930511994776,-0.0486646075064,-0.458275199472,0.384159298734,0.630236067756,0.540168469591,-0.514916617165,A B C,0,0,1,A B C
287,0.00392603874207,True,2,1,0,0.5,1.0,0.0,0.0,0.35718244348,0.215821889249,0.426995667271,-0.145195708321,-0.802863147643,-0.958299823542,-0.875200822216,-0.777164615104,-0.781377333971,0.782131959384,0.544500443261,-0.0198870612322,AB C,1,1,2,A B C,AB C
288,0.00286602973938,True,1,1,0,0.0,0.0,0.0,0.0,0.186681390135,0.430507777796,0.382810832069,-0.236049946582,-0.234751268323,-0.00668727303089,-0.788118581917,-0.930625940883,-0.259060422132,0.614145618826,-0.563497146896,0.729437182918,A B C,0,0,1,A B C
289,0.00313496589661,True,1,1,0,0.0,0.0,0.0,0.0,0.466080703051,0.42662836894,0.107290928009,0.914636654519,0.0160929468296,-0.448799780517,-0.905759122841,-0.168040979474,-0.905902181352,0.954867570873,-0.945991362311,0.668095547157,A B C,0,0,1,A B C
290,0.00289797782898,True,1,1,0,0.0,0.0,0.0,0.0,0.292515104317,0.675885694056,0.0315992016266,0.484786780887,0.656613278033,-0.427511537018,-0.693372786828,0.9368352869,-0.712704269156,-0.0588680379937,-0.736697495307,-0.554856891141,A B C,0,0,1,A B C
291,0.00286984443665,True,1,1,0,0.0,0.0,0.0,0.0,0.499114404744,0.0842596332597,0.416625961997,0.804640751681,0.406054057154,0.45003200577,-0.838281868372,-0.201602468352,0.630413540716,-0.585412931807,-0.761571707994,-0.116853021562,A B C,0,0,1,A B C
292,0.0128650665283,True,1,1,0,0.0,0.0,0.0,0.0,0.163929602488,0.351158950636,0.484911446875,-0.699120203875,0.0526343660024,-0.987949962003,0.607747811382,-0.482460655227,0.979299701492,-0.92737356876,0.148997740302,0.526728085345,A B C,0,0,1,A B C
293,0.0128879547119,True,1,1,0,0.0,0.0,0.0,0.0,0.354893892925,0.243482801289,0.401623305786,-0.423322630904,0.911929811727,0.857298299888,-0.912758249236,-0.867836599664,0.473964988596,-0.0889878469787,0.241366941073,-0.469978699804,A B C,0,0,1,A B C
294,0.00286602973938,True,1,1,0,0.0,0.0,0.0,0.0,0.668654268354,0.312529427288,0.0188163043573,0.218057205263,0.113365797828,-0.0123810341894,0.654983784886,-0.978691101883,-0.687074093517,-0.67996376818,-0.400004866835,-0.802982352041,A B C,0,0,1,A B C
295,0.00287985801697,True,1,1,0,0.0,0.0,0.0,0.0,0.00700071462915,0.50805883697,0.484940448401,-0.746902773341,-0.152266225636,-0.270733594439,0.851128980014,0.0887085952199,0.434666336815,-0.517814170907,-0.655024989998,0.721521997914,A B C,0,0,1,A B C
296,0.0028669834137,True,1,1,0,0.0,0.0,0.0,0.0,0.0795324144852,0.498143237561,0.422324347953,0.354544047203,-0.582127063468,-0.608965862767,-0.72258145975,-0.485497753712,0.185988249022,0.235558087222,0.0303854654446,0.269140405916,A B C,0,0,1,A B C
297,0.00437378883362,True,4,1,0,1.25,2.0,1.0,0.0,0.398919836667,0.345647650569,0.255432512764,0.098141130856,0.263379850046,0.432827212498,0.471639422401,0.518089601935,0.470975538992,0.318607413237,-0.388155512573,0.626602023933,AB C,1,2,2,A B C,AB C
298,0.003173828125,True,1,1,0,0.0,0.0,0.0,0.0,0.469904360178,0.0457909314787,0.484304708343,0.725371120339,-0.753485296273,0.159640797275,-0.25489493885,0.0315051009119,-0.319826432696,-0.307783197133,0.625489130969,0.0674914897235,A B C,0,0,1,A B C
299,0.0129828453064,True,1,1,0,0.0,0.0,0.0,0.0,0.00585602457583,0.826877214577,0.167266760847,-0.51148401993,0.591783193596,-0.775845644731,-0.351617071932,0.906638567799,0.168619277457,-0.327989645792,-0.289259492565,-0.773794417207,A B C,0,0,1,A B C
300,0.0128910541534,True,1,1,0,0.0,0.0,0.0,0.0,0.35180728779,0.564824328989,0.0833683832216,-0.971476913107,-0.787496790121,0.265552130366,0.486874209192,0.967540346419,-0.14814251731,-0.855171147288,0.118517639493,0.169926772325,A B C,0,0,1,A B C
301,0.0128700733185,True,1,1,0,0.0,0.0,0.0,0.0,0.357655883828,0.164614245302,0.47772987087,-0.872821169917,0.853976698579,-0.531579945719,-0.888937129834,-0.992830147815,0.378648315271,0.4040865629,0.257869265845,0.411304744458,A B C,0,0,1,A B C
302,0.00393199920654,True,2,1,0,0.5,1.0,0.0,0.0,0.197392435512,0.157556597911,0.645050966578,0.562327728217,-0.624341239884,0.8134257721,0.481578495963,-0.493250049289,-0.715251887392,0.833940551385,-0.0785360067515,-0.369845947674,A BC,1,1,2,A B C,A BC
303,0.00288605690002,True,1,1,0,0.0,0.0,0.0,0.0,0.13650801736,0.402096180378,0.461395802262,0.0328623849615,0.999958735967,-0.397138933392,0.745915677527,0.583904980921,0.496949518493,-0.962701413596,-0.299174883394,0.422887512202,A B C,0,0,1,A B C
304,0.00410199165344,True,2,1,0,0.5,1.0,0.0,0.0,0.233858061872,0.201980803053,0.564161135076,-0.0293260740775,0.144623949974,0.549390197163,0.787276191758,-0.421934346857,0.957261287523,-0.0767940027097,-0.10903775813,0.415952978128,AC B,1,1,2,A B C,AC B
305,0.00286602973938,True,1,1,0,0.0,0.0,0.0,0.0,0.432314814485,0.0852580805642,0.482427104951,0.876671036335,-0.983837360009,0.783181558733,-0.443689889341,-0.855645118578,0.0998837234477,0.260186489626,0.315305503521,-0.185760853345,A B C,0,0,1,A B C
306,0.00284099578857,True,1,1,0,0.0,0.0,0.0,0.0,0.436055778007,0.353185026138,0.210759195855,0.79271318575,0.113225200293,-0.390213083652,-0.0254769958727,-0.409773972699,0.582073298423,0.431824527658,-0.486386556382,-0.852949573739,A B C,0,0,1,A B C
307,0.00287699699402,True,1,1,0,0.0,0.0,0.0,0.0,0.322596208938,0.384513696932,0.29289009413,-0.375844759423,0.265403166117,-0.804190578346,0.470185527321,-0.44109817893,-0.257061969675,-0.751502552593,-0.978633035585,-0.778253169643,A B C,0,0,1,A B C
308,0.00289011001587,True,1,1,0,0.0,0.0,0.0,0.0,0.370582441971,0.216642882517,0.412774675512,0.206234904262,-0.12219790341,0.316027654525,-0.425779880977,0.611313895178,0.498963188229,0.906439618715,0.0178843861728,-0.778836035112,A B C,0,0,1,A B C
309,0.00427007675171,True,5,1,0,1.8,3.0,2.0,0.0,0.250886939984,0.391660517566,0.357452542451,0.980038940443,0.105816137491,-0.0248235462007,0.724337614973,0.192854076512,-0.790130895174,0.437352712298,0.0179956648864,-0.152835821767,ABC,2,4,3,A B C,AC B,ABC
